,visitStartTime,continent,country
70675,1501532120,Americas,United States
70676,1501532147,Americas,United States
70677,1501532172,Americas,United States
70678,1501532213,Europe,United Kingdom
70679,1501532219,Americas,United States
70680,1501532264,Americas,United States
70681,1501532278,Europe,Portugal
70682,1501532284,Europe,United Kingdom
70683,1501532288,Americas,United States
70684,1501532298,Americas,United States
70685,1501532327,Europe,Romania
70686,1501532424,Americas,United States
70687,1501532474,Americas,United States
70688,1501532516,Americas,United States
70689,1501532555,Americas,United States
70690,1501532578,Americas,United States
70691,1501532580,Americas,United States
70692,1501532587,Americas,United States
70693,1501532608,Americas,United States
70694,1501532635,Europe,Poland
70695,1501532659,Americas,United States
70696,1501532665,Americas,United States
70697,1501532681,Americas,United States
70698,1501532700,Asia,Turkey
70699,1501532709,Americas,United States
70700,1501532711,Americas,United States
70701,1501532746,Americas,United States
70702,1501532758,Americas,United States
70703,1501532780,Americas,United States
70704,1501532802,Americas,United States
70705,1501532839,Americas,Brazil
70706,1501532916,Asia,Pakistan
70707,1501532918,Americas,United States
70708,1501532937,Americas,United States
70709,1501532964,Americas,United States
70710,1501532981,Americas,United States
70711,1501532991,Americas,United States
70712,1501533016,Americas,United States
70713,1501533063,Americas,United States
70714,1501533064,Americas,United States
70715,1501533140,Americas,United States
70716,1501533191,Asia,India
70717,1501533192,Americas,United States
70718,1501533213,Africa,Tunisia
70719,1501533215,Americas,United States
70720,1501533234,Americas,United States
70721,1501533268,Americas,United States
70722,1501533278,Americas,United States
70723,1501533348,Americas,Guatemala
70724,1501533369,Americas,United States
70725,1501533387,Americas,United States
70726,1501533419,Americas,United States
70727,1501533508,Americas,United States
70728,1501533508,Americas,United States
70729,1501533536,Americas,Nicaragua
70730,1501533589,Americas,Brazil
70731,1501533617,Americas,United States
70732,1501533705,Americas,United States
70733,1501533713,Americas,United States
70734,1501533720,Europe,Switzerland
70735,1501533746,Americas,United States
70736,1501533749,Americas,United States
70737,1501533759,Americas,United States
70738,1501533768,Americas,Mexico
70739,1501533806,Americas,United States
70740,1501533837,Americas,United States
70741,1501533874,Americas,United States
70742,1501533968,Americas,United States
70743,1501533995,Americas,United States
70744,1501534049,Americas,United States
70745,1501534085,Europe,France
70746,1501534093,Americas,United States
70747,1501534100,Americas,United States
70748,1501534100,Americas,United States
70749,1501534130,Europe,Ireland
70750,1501534140,Americas,United States
70751,1501534161,Americas,United States
70752,1501534212,Americas,United States
70753,1501534236,Americas,United States
70754,1501534369,Americas,United States
70755,1501534445,Americas,United States
70756,1501534462,Europe,France
70757,1501534498,Americas,United States
70758,1501534503,Americas,United States
70759,1501534529,Americas,United States
70760,1501534543,Americas,United States
70761,1501534565,Americas,United States
70762,1501534576,Americas,United States
70763,1501534592,Americas,United States
70764,1501534615,Americas,United States
70765,1501534644,Americas,United States
70766,1501534656,Americas,United States
70767,1501534695,Americas,United States
70768,1501534748,Americas,United States
70769,1501534758,Americas,United States
70770,1501534794,Americas,Canada
70771,1501534878,Americas,Mexico
70772,1501534923,Europe,Italy
70773,1501534927,Americas,United States
70774,1501534930,Americas,United States
70775,1501534962,Americas,United States
70776,1501535012,Americas,United States
70777,1501535021,Americas,United States
70778,1501535021,Americas,United States
70779,1501535127,Asia,Japan
70780,1501535182,Americas,United States
70781,1501535220,Americas,United States
70782,1501535246,Americas,United States
70783,1501535254,Asia,Saudi Arabia
70784,1501535259,Americas,United States
70785,1501535264,Europe,Switzerland
70786,1501535274,Asia,Taiwan
70787,1501535312,Americas,United States
70788,1501535450,Americas,United States
70789,1501535452,Asia,Saudi Arabia
70790,1501535476,Africa,Ghana
70791,1501535478,Europe,United Kingdom
70792,1501535507,Americas,United States
70793,1501535584,Americas,Mexico
70794,1501535589,Americas,Mexico
70795,1501535612,Americas,Canada
70796,1501535686,Americas,United States
70797,1501535691,Americas,United States
70798,1501535709,Americas,United States
70799,1501535740,Europe,Netherlands
70800,1501535746,Americas,United States
70801,1501535824,Americas,United States
70802,1501535827,Americas,United States
70803,1501535832,Americas,United States
70804,1501535835,Americas,United States
70805,1501535856,Americas,United States
70806,1501535886,Americas,United States
70807,1501535899,Europe,Germany
70808,1501535905,Africa,Egypt
70809,1501535969,Americas,United States
70810,1501535969,Americas,United States
70811,1501535970,Americas,United States
70812,1501535977,Americas,United States
70813,1501535980,Asia,Indonesia
70814,1501536059,Asia,Singapore
70815,1501536082,Europe,Sweden
70816,1501536096,Oceania,Australia
70817,1501536158,Americas,United States
70818,1501536202,Americas,United States
70819,1501536246,Europe,United Kingdom
70820,1501536265,Americas,Argentina
70821,1501536273,Americas,United States
70822,1501536282,Americas,United States
70823,1501536347,Americas,Puerto Rico
70824,1501536355,Americas,United States
70825,1501536368,Americas,United States
70826,1501536384,Americas,United States
70827,1501536429,Americas,United States
70828,1501536462,Americas,United States
70829,1501536484,Americas,United States
70830,1501536498,Americas,United States
70831,1501536516,Americas,United States
70832,1501536519,Africa,Egypt
70833,1501536540,Americas,United States
70834,1501536609,Americas,United States
70835,1501536628,Americas,United States
70836,1501536631,Americas,Canada
70837,1501536639,Americas,Argentina
70838,1501536697,Americas,United States
70839,1501536830,Americas,United States
70840,1501536841,Europe,United Kingdom
70841,1501536842,Americas,United States
70842,1501536864,Americas,Brazil
70843,1501536871,Americas,United States
70844,1501536873,Europe,United Kingdom
70845,1501536915,Americas,Canada
70846,1501536962,Europe,Ireland
70847,1501536974,Americas,United States
70848,1501536986,Americas,United States
70849,1501536992,Americas,United States
70850,1501537010,Americas,United States
70851,1501537048,Europe,United Kingdom
70852,1501537138,Americas,United States
70853,1501537141,Asia,Japan
70854,1501537165,Americas,United States
70855,1501537187,Americas,United States
70856,1501537217,Americas,United States
70857,1501537242,Americas,United States
70858,1501537248,Europe,Italy
70859,1501537332,Europe,France
70860,1501537335,Americas,United States
70861,1501537344,Americas,United States
70862,1501537356,Americas,United States
70863,1501537402,Americas,United States
70864,1501537421,Americas,United States
70865,1501537445,Americas,United States
70866,1501537450,Americas,United States
70867,1501537454,Americas,United States
70868,1501537501,Americas,Peru
70869,1501537521,Europe,United Kingdom
70870,1501537542,Americas,United States
70871,1501537556,Americas,United States
70872,1501537572,Americas,United States
70873,1501537581,Americas,United States
70874,1501537627,Americas,United States
70875,1501537633,Americas,United States
70876,1501537680,Americas,United States
70877,1501537687,Americas,United States
70878,1501537703,Americas,United States
70879,1501537750,Americas,United States
70880,1501537767,Asia,India
70881,1501537774,Europe,Russia
70882,1501537798,Americas,Argentina
70883,1501538015,Americas,United States
70884,1501538030,Americas,United States
70885,1501538034,Americas,United States
70886,1501538041,Americas,United States
70887,1501538045,Americas,United States
70888,1501538157,Americas,Argentina
70889,1501538175,Europe,United Kingdom
70890,1501538194,Europe,Greece
70891,1501538194,Asia,Philippines
70892,1501538204,Americas,United States
70893,1501538212,Europe,Germany
70894,1501538285,Americas,United States
70895,1501538389,Americas,United States
70896,1501538395,Europe,Germany
70897,1501538396,Americas,Mexico
70898,1501538402,Europe,United Kingdom
70899,1501538438,Americas,United States
70900,1501538468,Americas,United States
70901,1501538471,Asia,Indonesia
70902,1501538480,Americas,Canada
70903,1501538492,Americas,United States
70904,1501538606,Americas,United States
70905,1501538611,Americas,United States
70906,1501538617,Europe,Czechia
70907,1501538692,Americas,United States
70908,1501538706,Americas,United States
70909,1501538709,Oceania,Australia
70910,1501538743,Americas,Brazil
70911,1501538755,Americas,United States
70912,1501538795,Americas,Colombia
70913,1501538830,Americas,United States
70914,1501538911,Americas,United States
70915,1501538918,Americas,United States
70916,1501538943,Americas,United States
70917,1501538945,Americas,United States
70918,1501538959,Americas,Ecuador
70919,1501539022,Americas,United States
70920,1501539043,Africa,Morocco
70921,1501539069,Americas,United States
70922,1501539074,Americas,United States
70923,1501539103,Americas,United States
70924,1501539143,Americas,United States
70925,1501539217,Americas,United States
70926,1501539260,Americas,Colombia
70927,1501539312,Oceania,Australia
70928,1501539331,Americas,Panama
70929,1501539436,Americas,United States
70930,1501539479,Asia,Israel
70931,1501539497,Americas,United States
70932,1501539513,Americas,United States
70933,1501539538,Americas,United States
70934,1501539646,Asia,Saudi Arabia
70935,1501539710,Europe,Poland
70936,1501539747,Americas,United States
70937,1501539786,Americas,United States
70938,1501539857,Americas,United States
70939,1501539863,Americas,United States
70940,1501539870,Americas,United States
70941,1501539876,Americas,United States
70942,1501539883,Europe,United Kingdom
70943,1501539915,Americas,Canada
70944,1501539919,Americas,United States
70945,1501539970,Americas,United States
70946,1501539994,Americas,United States
70947,1501539997,Europe,Italy
70948,1501539999,Americas,United States
70949,1501540044,Americas,United States
70950,1501540075,Americas,United States
70951,1501540080,Americas,United States
70952,1501540091,Europe,Ireland
70953,1501540147,Asia,India
70954,1501540150,Americas,United States
70955,1501540157,Americas,United States
70956,1501540176,Americas,United States
70957,1501540199,Americas,United States
70958,1501540212,Americas,United States
70959,1501540270,Europe,Italy
70960,1501540294,Americas,United States
70961,1501540297,Americas,United States
70962,1501540306,Americas,Brazil
70963,1501540315,Americas,United States
70964,1501540347,Americas,United States
70965,1501540422,Americas,United States
70966,1501540423,Americas,United States
70967,1501540426,Americas,United States
70968,1501540473,Americas,United States
70969,1501540491,Americas,United States
70970,1501540492,Americas,Canada
70971,1501540538,Americas,United States
70972,1501540610,Americas,Jamaica
70973,1501540661,Europe,United Kingdom
70974,1501540663,Europe,Belarus
70975,1501540794,Americas,United States
70976,1501540815,Europe,Italy
70977,1501540838,Americas,United States
70978,1501540861,Americas,United States
70979,1501540907,Americas,United States
70980,1501540934,Americas,United States
70981,1501540941,Americas,United States
70982,1501540965,Americas,United States
70983,1501541016,Americas,United States
70984,1501541017,Americas,United States
70985,1501541106,Oceania,Australia
70986,1501541115,Americas,United States
70987,1501541120,Americas,United States
70988,1501541192,Asia,Japan
70989,1501541211,Americas,United States
70990,1501541217,Americas,Chile
70991,1501541271,Europe,Spain
70992,1501541287,Americas,United States
70993,1501541297,Americas,United States
70994,1501541305,Americas,United States
70995,1501541320,Americas,United States
70996,1501541354,Americas,Colombia
70997,1501541384,Americas,Puerto Rico
70998,1501541392,Americas,United States
70999,1501541443,Americas,United States
71000,1501541451,Asia,Cambodia
71001,1501541453,Americas,United States
71002,1501541542,Americas,United States
71003,1501541606,Americas,United States
71004,1501541685,Americas,United States
71005,1501541694,Americas,United States
